2025-04-17 12:42:37,97.2,68.0
2025-04-17 12:42:41,95.7,68.4
2025-04-17 12:42:46,98.8,78.1
2025-04-17 12:42:51,97.2,69.2
2025-04-17 12:42:56,96.6,75.0
2025-04-17 12:43:00,96.4,66.2
2025-04-17 12:43:05,96.1,76.0
2025-04-17 12:43:10,96.0,75.3
2025-04-17 12:43:15,97.2,71.7
2025-04-17 12:43:20,96.5,73.6
2025-04-17 12:43:24,97.5,68.6
2025-04-17 12:43:29,97.8,68.1
2025-04-17 12:43:34,96.2,68.9
2025-04-17 12:43:39,96.9,70.4
2025-04-17 12:43:43,96.4,72.4
2025-04-17 12:43:48,94.2,67.1
2025-04-17 12:43:53,95.8,71.9
2025-04-17 12:43:58,96.0,76.4
2025-04-17 12:44:02,96.6,73.0
2025-04-17 12:44:07,96.9,62.4
2025-04-17 12:44:12,96.6,73.0
2025-04-17 12:44:17,95.6,80.0
2025-04-17 12:44:21,95.8,71.4
2025-04-17 12:44:26,96.8,67.4
2025-04-17 12:44:31,95.6,74.5
2025-04-17 12:44:36,97.5,65.7
2025-04-17 12:44:40,96.6,67.4
2025-04-17 12:44:45,96.4,71.3
2025-04-17 12:44:50,96.6,78.2
2025-04-17 12:44:55,95.9,70.1
2025-04-17 12:45:00,95.8,62.6
2025-04-17 12:45:04,95.5,81.6
2025-04-17 12:45:09,96.2,78.0
2025-04-17 12:45:14,96.2,74.9
2025-04-17 12:45:19,97.5,75.0
2025-04-17 12:45:23,96.6,71.9
2025-04-17 12:45:28,96.6,66.8
2025-04-17 12:45:33,98.1,70.1
2025-04-17 12:45:38,97.4,70.0
2025-04-17 12:45:42,95.5,75.5
2025-04-17 12:45:47,97.2,66.7
2025-04-17 12:45:52,97.3,62.6
2025-04-17 12:45:57,97.4,78.2
2025-04-17 12:46:02,95.5,75.2
2025-04-17 12:46:06,97.6,71.3
2025-04-17 12:46:11,95.1,65.6
2025-04-17 12:46:16,95.6,78.1
2025-04-17 12:46:21,98.0,69.2
2025-04-17 12:46:25,94.2,72.2
